query	target	v1_jaccard	v15_jaccard	v1_shared	v15_shared
GCF_036670025.1_ASM3667002v1_genomic	GCF_004340685.1_ASM434068v1_genomic	0.088	0.08799567172781804	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_004362975.1_ASM436297v1_genomic	0.0797	0.07981358113507882	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_004785625.2_ASM478562v2_genomic	0.2552	0.25537651123456523	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_005405185.1_ASM540518v1_genomic	0.109	0.10896855413927986	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_005938195.1_ASM593819v1_genomic	0.16	0.16012328572208734	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_006770265.1_ASM677026v1_genomic	0.1132	0.11283977382233615	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_007830175.1_ASM783017v1_genomic	0.083	0.0828195938157212	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_007991515.1_ASM799151v1_genomic	0.221	0.22126360088188682	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_008304605.1_ASM830460v1_genomic	0.2319	0.2318759797121605	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_009184845.1_ASM918484v1_genomic	0.1171	0.11688634941763099	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_009674805.1_ASM967480v1_genomic	0.3354	0.3357432042725545	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_009730315.1_ASM973031v1_genomic	0.1618	0.1617318736647101	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_009846885.1_ASM984688v1_genomic	0.1574	0.1577861927084877	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_010509575.1_ASM1050957v1_genomic	0.0632	0.06325270846646322	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_011421455.1_ASM1142145v1_genomic	0.1237	0.12320207039271715	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_012933555.1_ASM1293355v1_genomic	0.4247	0.4245086370492288	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_013303125.1_ASM1330312v1_genomic	0.2925	0.2930466543313024	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_014058685.1_ASM1405868v1_genomic	0.1026	0.102699418541794	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_014202695.1_ASM1420269v1_genomic	0.0667	0.06681568878581284	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_014287435.1_ASM1428743v1_genomic	0.0789	0.07904282646940483	74	74
GCF_036670025.1_ASM3667002v1_genomic	GCF_014333425.1_ASM1433342v1_genomic	0.086	0.08606257179025323	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_014502795.1_ASM1450279v1_genomic	0.1056	0.1055789809429627	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_014642655.1_ASM1464265v1_genomic	0.1985	0.19885235409202168	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_014836425.1_ASM1483642v1_genomic	0.1012	0.10120697885037631	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_015326725.1_ASM1532672v1_genomic	0.3224	0.32299503951508357	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_016127475.1_ASM1612747v1_genomic	0.0733	0.07324950181502182	72	72
GCF_036670025.1_ASM3667002v1_genomic	GCF_016651435.1_ASM1665143v1_genomic	0.0727	0.07274871545474404	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_016861765.1_ASM1686176v1_genomic	0.1204	0.12025392281030196	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_016908595.1_ASM1690859v1_genomic	0.1642	0.16433045239792154	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_017329605.1_ASM1732960v1_genomic	0.108	0.1083126083236181	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_017874215.1_ASM1787421v1_genomic	0.1516	0.15178478275452303	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_018137985.1_ASM1813798v1_genomic	0.1234	0.1230736719789629	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_018343695.1_ASM1834369v1_genomic	0.3335	0.3337090511034147	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_018835585.1_ASM1883558v1_genomic	0.0917	0.0916938739513009	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_019049135.1_ASM1904913v1_genomic	0.1108	0.11075511563370585	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_019656055.1_ASM1965605v1_genomic	0.1037	0.10381995891077143	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_020037475.1_ASM2003747v1_genomic	0.3358	0.33640277340532676	68	68
GCF_036670025.1_ASM3667002v1_genomic	GCF_020687165.1_ASM2068716v1_genomic	0.0715	0.07155221492659129	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_021166585.1_ASM2116658v1_genomic	0.3235	0.3236600466792818	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_022410535.1_ASM2241053v1_genomic	0.0913	0.0914246664877163	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_022919095.1_ASM2291909v1_genomic	0.2209	0.2211868347699845	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_023497905.1_ASM2349790v1_genomic	0.0865	0.08644494633698226	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_024160875.1_ASM2416087v1_genomic	0.1292	0.12912004574078967	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_024718525.1_ASM2471852v1_genomic	0.1157	0.11558662236553723	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_025311475.1_ASM2531147v1_genomic	0.1362	0.13612106479321803	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_025567465.1_ASM2556746v1_genomic	0.0771	0.07720534894350245	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_026797385.1_ASM2679738v1_genomic	0.1522	0.15248444733447372	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_028321995.1_ASM2832199v1_genomic	0.0905	0.0907738525253986	74	74
GCF_036670025.1_ASM3667002v1_genomic	GCF_029143285.1_ASM2914328v1_genomic	0.1568	0.15639837405145715	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_030067835.1_ASM3006783v1_genomic	0.0774	0.07768306671906748	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_030433635.1_ASM3043363v1_genomic	0.15	0.15003863727206984	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_030814225.1_ASM3081422v1_genomic	0.0979	0.09816878217673587	74	74
GCF_036670025.1_ASM3667002v1_genomic	GCF_033253735.1_ASM3325373v1_genomic	0.2529	0.2530514830324613	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_036670025.1_ASM3667002v1_genomic	1.0	1.0	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_900086655.1_PRJEB13948_genomic	0.1597	0.15990015174931604	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	0.0969	0.0971969163339716	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic	0.0789	0.07904865937789374	73	73
GCF_036670025.1_ASM3667002v1_genomic	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic	0.1026	0.1029228280847826	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic	0.0857	0.08574751357570692	75	75
GCF_036670025.1_ASM3667002v1_genomic	GCF_900114545.1_IMG-taxon_2597490369_annotated_assembly_genomic	0.0796	0.07979549506689484	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_900129195.1_IMG-taxon_2582580748_annotated_assembly_genomic	0.1047	0.10474493417371773	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_900142105.1_IMG-taxon_2585428153_annotated_assembly_genomic	0.102	0.1019682554334639	72	72
GCF_036670025.1_ASM3667002v1_genomic	GCF_900156875.1_PRJEB18969_genomic	0.4647	0.46511638442638564	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_900176575.1_PRJEB20355_genomic	0.2579	0.25811767720776735	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_900187075.1_50432_F01_genomic	0.1853	0.18542807987727158	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_900240845.1_PRJEB23097_genomic	0.0834	0.0832603724479435	76	76
GCF_036670025.1_ASM3667002v1_genomic	GCF_900458435.1_50279_A02_genomic	0.1727	0.1728186266831587	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_900475445.1_42727_F01_genomic	0.1286	0.12836027611682677	77	77
GCF_036670025.1_ASM3667002v1_genomic	GCF_900638015.1_54984_A01_genomic	0.2383	0.23821138578990203	78	78
GCF_036670025.1_ASM3667002v1_genomic	GCF_902375955.1_MGYG-HGUT-01532_genomic	0.0833	0.08336093647877593	72	72
GCF_900086655.1_PRJEB13948_genomic	GCF_000007085.1_ASM708v1_genomic	0.0997	0.09996645204419578	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_000024285.1_ASM2428v1_genomic	0.1155	0.11575830336868059	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_000160055.1_ASM16005v1_genomic	0.0774	0.07771697180577825	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_000183205.1_ASM18320v1_genomic	0.0864	0.0864977155427506	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_000219125.1_ASM21912v1_genomic	0.1002	0.10050109381206056	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_000245795.1_Fack_lang_CCUG_37842_V1_genomic	0.09	0.08996530872185568	73	73
GCF_900086655.1_PRJEB13948_genomic	GCF_000301035.1_Fack_homi_CCUG_36813_V1_genomic	0.09	0.09003849526973419	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_000331995.1_ASM33199v1_genomic	0.0941	0.09423559339309401	73	73
GCF_900086655.1_PRJEB13948_genomic	GCF_000378385.1_ASM37838v1_genomic	0.3293	0.3297066258805127	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_000394035.1_Ente_phoe_BAA-412_V1_genomic	0.1113	0.11123757648105322	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_000423785.1_ASM42378v1_genomic	0.0972	0.09724382372277592	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_000430625.1_ASM43062v1_genomic	0.1941	0.194545907354732	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_000510645.1_ASM51064v1_genomic	0.1595	0.15991964888311935	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_000565485.1_Lfabi1.0_genomic	0.0927	0.09274526506337374	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_000686645.1_ASM68664v1_genomic	0.1064	0.10666235340410461	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_000732725.1_ASM73272v1_genomic	0.0764	0.07661044983653548	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_000767835.1_ASM76783v1_genomic	0.095	0.09519223106626627	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_000831645.3_ASM83164v3_genomic	0.0838	0.08383388972692671	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_001005905.1_ASM100590v1_genomic	0.1096	0.10967917645509727	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_001187725.1_ASM118772v1_genomic	0.182	0.18261326770874337	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_001311925.1_ASM131192v1_genomic	0.0841	0.08454399249340327	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_001434255.1_ASM143425v1_genomic	0.0874	0.08740107758250394	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_001435585.1_ASM143558v1_genomic	0.0925	0.09259811563953843	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_001437205.1_ASM143720v1_genomic	0.0952	0.09508937288117836	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_001507385.1_ASM150738v1_genomic	0.0764	0.07666918207586632	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_001561915.1_ASM156191v1_genomic	0.2052	0.20579545359628218	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_001611555.1_ASM161155v1_genomic	0.1004	0.10073588678922735	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_001678845.1_ASM167884v1_genomic	0.0737	0.07388500801601255	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_001721685.1_ASM172168v1_genomic	0.1479	0.14829156556454395	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_001858005.1_ASM185800v1_genomic	0.0706	0.0708016238073878	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_001922405.1_ASM192240v1_genomic	0.1121	0.11199773230198341	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_002003465.1_B157_assembly01_genomic	0.1427	0.14303813384248104	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_002051585.1_ASM205158v1_genomic	0.092	0.0922159624876603	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_002207765.1_ASM220776v1_genomic	0.1045	0.10480675587878859	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_002250945.2_ASM225094v2_genomic	0.1512	0.151352113764401	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_002441695.1_ASM244169v1_genomic	0.0871	0.08707391472491101	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_002835735.1_ASM283573v1_genomic	0.1579	0.15809817012137733	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_002904165.1_ASM290416v1_genomic	0.0854	0.0855716939669898	73	73
GCF_900086655.1_PRJEB13948_genomic	GCF_003003275.1_ASM300327v1_genomic	0.0953	0.09553611892215656	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_003096635.1_ASM309663v1_genomic	0.0671	0.06718703368161046	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_003268025.1_ASM326802v1_genomic	0.3359	0.33625512807449665	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_003367905.1_ASM336790v1_genomic	0.0853	0.08547005684076181	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_003475485.1_ASM347548v1_genomic	0.0788	0.07903330412422789	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_003609605.1_ASM360960v1_genomic	0.1656	0.166097431627285	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_003691585.1_ASM369158v1_genomic	0.0911	0.09131785566557683	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_003856495.1_ASM385649v1_genomic	0.1627	0.16311924438321349	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_003946175.1_ASM394617v1_genomic	0.0924	0.0923884683640793	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_003946675.1_ASM394667v1_genomic	0.096	0.09608508324821549	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_003991425.1_ASM399142v1_genomic	0.4723	0.47264389876357527	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_004011155.1_ASM401115v1_genomic	0.0904	0.09060457196173477	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_004340685.1_ASM434068v1_genomic	0.0919	0.09207949787213716	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_004362975.1_ASM436297v1_genomic	0.0759	0.0760458470395173	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_004785625.2_ASM478562v2_genomic	0.1312	0.1311547293674266	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_005405185.1_ASM540518v1_genomic	0.0917	0.09169349551315685	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_005938195.1_ASM593819v1_genomic	0.2701	0.2703404140814159	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_006770265.1_ASM677026v1_genomic	0.0866	0.08657672680459348	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_007830175.1_ASM783017v1_genomic	0.0866	0.08667781407192	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_007991515.1_ASM799151v1_genomic	0.1376	0.1378639076865099	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_008304605.1_ASM830460v1_genomic	0.1363	0.13640219832421463	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_009184845.1_ASM918484v1_genomic	0.0936	0.09356358092018816	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_009674805.1_ASM967480v1_genomic	0.1651	0.16506999885196136	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_009730315.1_ASM973031v1_genomic	0.1079	0.10809574220756318	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_009846885.1_ASM984688v1_genomic	0.302	0.30227097736892233	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_010509575.1_ASM1050957v1_genomic	0.0639	0.06410919749377686	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_011421455.1_ASM1142145v1_genomic	0.0928	0.09275076485805998	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_012933555.1_ASM1293355v1_genomic	0.157	0.15714495159699923	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_013303125.1_ASM1330312v1_genomic	0.1665	0.16676405458285715	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_014058685.1_ASM1405868v1_genomic	0.0834	0.083491113915029	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_014202695.1_ASM1420269v1_genomic	0.0654	0.06559483406665712	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_014287435.1_ASM1428743v1_genomic	0.0772	0.07733515291905635	73	73
GCF_900086655.1_PRJEB13948_genomic	GCF_014333425.1_ASM1433342v1_genomic	0.0825	0.08258452052455678	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_014502795.1_ASM1450279v1_genomic	0.1072	0.10754721824220927	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_014642655.1_ASM1464265v1_genomic	0.1401	0.14044256630806476	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_014836425.1_ASM1483642v1_genomic	0.0889	0.08902532390113352	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_015326725.1_ASM1532672v1_genomic	0.1601	0.16022248094186475	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_016127475.1_ASM1612747v1_genomic	0.0658	0.06600248117773269	71	71
GCF_900086655.1_PRJEB13948_genomic	GCF_016651435.1_ASM1665143v1_genomic	0.0717	0.07193259898504922	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_016861765.1_ASM1686176v1_genomic	0.0949	0.09486716169423781	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_016908595.1_ASM1690859v1_genomic	0.1322	0.13244388651636405	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_017329605.1_ASM1732960v1_genomic	0.1154	0.1157935374255313	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_017874215.1_ASM1787421v1_genomic	0.2807	0.28085661506044507	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_018137985.1_ASM1813798v1_genomic	0.0911	0.09123241305230663	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_018343695.1_ASM1834369v1_genomic	0.1531	0.15336100704132796	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_018835585.1_ASM1883558v1_genomic	0.1014	0.1015983940229088	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_019049135.1_ASM1904913v1_genomic	0.0895	0.08951246718958823	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_019656055.1_ASM1965605v1_genomic	0.0806	0.08078959075639157	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_020037475.1_ASM2003747v1_genomic	0.1661	0.16610165049011807	67	67
GCF_900086655.1_PRJEB13948_genomic	GCF_020687165.1_ASM2068716v1_genomic	0.0754	0.07562469325130865	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_021166585.1_ASM2116658v1_genomic	0.1566	0.15691663846657647	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_022410535.1_ASM2241053v1_genomic	0.1001	0.10041397112714869	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_022919095.1_ASM2291909v1_genomic	0.1329	0.13294472816420883	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_023497905.1_ASM2349790v1_genomic	0.0873	0.08739879902498467	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_024160875.1_ASM2416087v1_genomic	0.0978	0.09782162972123859	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_024718525.1_ASM2471852v1_genomic	0.0923	0.09225271083323987	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_025311475.1_ASM2531147v1_genomic	0.1017	0.10171227737375503	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_025567465.1_ASM2556746v1_genomic	0.0777	0.07785386315189116	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_026797385.1_ASM2679738v1_genomic	0.356	0.3561501576280174	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_028321995.1_ASM2832199v1_genomic	0.0733	0.07339384123410199	73	73
GCF_900086655.1_PRJEB13948_genomic	GCF_029143285.1_ASM2914328v1_genomic	0.1059	0.10597590289210344	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_030067835.1_ASM3006783v1_genomic	0.0811	0.08148365774155476	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_030433635.1_ASM3043363v1_genomic	0.4167	0.4170021034882885	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_030814225.1_ASM3081422v1_genomic	0.0771	0.07718962322524887	73	73
GCF_900086655.1_PRJEB13948_genomic	GCF_033253735.1_ASM3325373v1_genomic	0.1396	0.13961866943873544	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_036670025.1_ASM3667002v1_genomic	0.1597	0.15990015174931604	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_900086655.1_PRJEB13948_genomic	1.0	1.0	78	78
GCF_900086655.1_PRJEB13948_genomic	GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	0.0936	0.09396041527314015	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic	0.0857	0.08609837864113941	72	72
GCF_900086655.1_PRJEB13948_genomic	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic	0.1013	0.10177219932219703	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic	0.0909	0.09095643188855103	74	74
GCF_900086655.1_PRJEB13948_genomic	GCF_900114545.1_IMG-taxon_2597490369_annotated_assembly_genomic	0.074	0.07427814486958138	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_900129195.1_IMG-taxon_2582580748_annotated_assembly_genomic	0.1048	0.10498057220287238	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_900142105.1_IMG-taxon_2585428153_annotated_assembly_genomic	0.1017	0.10186773454366667	72	72
GCF_900086655.1_PRJEB13948_genomic	GCF_900156875.1_PRJEB18969_genomic	0.1638	0.16386137075594562	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_900176575.1_PRJEB20355_genomic	0.1328	0.1328175535894854	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_900187075.1_50432_F01_genomic	0.1152	0.1151913369903362	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_900240845.1_PRJEB23097_genomic	0.0813	0.08143545450521944	75	75
GCF_900086655.1_PRJEB13948_genomic	GCF_900458435.1_50279_A02_genomic	0.1117	0.11162497055738996	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_900475445.1_42727_F01_genomic	0.0942	0.09439667166048644	76	76
GCF_900086655.1_PRJEB13948_genomic	GCF_900638015.1_54984_A01_genomic	0.1344	0.13451423031589255	77	77
GCF_900086655.1_PRJEB13948_genomic	GCF_902375955.1_MGYG-HGUT-01532_genomic	0.08	0.08026319356890327	71	71
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000007085.1_ASM708v1_genomic	0.0932	0.09359903463751462	78	78
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000024285.1_ASM2428v1_genomic	0.0934	0.0938817384735694	78	78
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000160055.1_ASM16005v1_genomic	0.0802	0.08073740744722482	77	77
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000183205.1_ASM18320v1_genomic	0.066	0.06607991595739285	74	74
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000219125.1_ASM21912v1_genomic	0.1076	0.10783943246934141	79	79
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000245795.1_Fack_lang_CCUG_37842_V1_genomic	0.0655	0.06559990017719826	73	73
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000301035.1_Fack_homi_CCUG_36813_V1_genomic	0.0659	0.06586726672265804	74	74
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000331995.1_ASM33199v1_genomic	0.0844	0.08462474851119095	75	75
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000378385.1_ASM37838v1_genomic	0.0911	0.09145425443395312	79	79
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000394035.1_Ente_phoe_BAA-412_V1_genomic	0.0769	0.07698459588043266	77	77
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000423785.1_ASM42378v1_genomic	0.0667	0.06677998865124635	76	76
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000430625.1_ASM43062v1_genomic	0.1085	0.10915957232508246	77	77
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000510645.1_ASM51064v1_genomic	0.0985	0.09903621452178898	79	79
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000565485.1_Lfabi1.0_genomic	0.0668	0.06690029133089316	76	76
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000686645.1_ASM68664v1_genomic	0.1214	0.12186361195850252	79	79
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000732725.1_ASM73272v1_genomic	0.0727	0.07301116712695455	76	76
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000767835.1_ASM76783v1_genomic	0.0689	0.06902038167752186	75	75
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_000831645.3_ASM83164v3_genomic	0.0654	0.0656328031071912	75	75
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_001005905.1_ASM100590v1_genomic	0.0803	0.0805607052995543	77	77
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_001187725.1_ASM118772v1_genomic	0.1012	0.1015818222428528	79	79
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_001311925.1_ASM131192v1_genomic	0.0806	0.08100855497291964	76	76
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_001434255.1_ASM143425v1_genomic	0.0682	0.06836861481891342	75	75
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_001435585.1_ASM143558v1_genomic	0.0687	0.06873080463589752	77	77
GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	GCF_001437205.1_ASM143720v1_genomic	0.0688	0.06892085253712828	74	74
